emp_no,first_name,last_name,birth_date,from_date,to_date,dept_name
276291,Shigenori,Keohane,1963-02-19,1998-10-23,9999-01-01,Production
276309,LiMin,Leonhardt,1964-11-16,1999-02-07,9999-01-01,Production
276357,Visit,Kornyak,1957-10-25,1999-01-24,9999-01-01,Marketing
276388,Owen,Businaro,1959-04-04,1999-05-10,9999-01-01,Research
276511,Badri,Rosen,1962-08-26,1998-11-21,9999-01-01,Human Resources
276571,Alair,Benzaken,1955-06-15,1998-02-01,9999-01-01,Finance
276643,Rosli,Stroustrup,1954-04-19,1999-01-11,9999-01-01,Production
276711,Weiye,Ponthieu,1956-12-11,1999-04-19,9999-01-01,Research
276758,Mostafa,Bottner,1959-07-20,1999-05-04,9999-01-01,Finance
276805,Utz,Setlzner,1964-05-12,1998-05-03,9999-01-01,Finance
276849,Paraskevi,Strandh,1960-08-25,1999-02-12,9999-01-01,Sales
276864,Arne,Hanabata,1954-10-10,1998-08-07,9999-01-01,Human Resources
276966,Eberhardt,Vigier,1956-10-20,1998-09-22,9999-01-01,Sales
276999,Xudong,Lamba,1953-10-14,1999-07-13,9999-01-01,Customer Service
277016,Makato,Frolund,1952-02-21,1999-01-01,9999-01-01,Finance
277034,Kazuhiro,Randi,1957-08-02,1998-10-28,9999-01-01,Human Resources
277035,Hidefumi,Ramsay,1953-04-01,1999-05-28,9999-01-01,Development
277055,Insup,Sichman,1955-05-21,1999-03-02,9999-01-01,Development
277188,Shalesh,Ranon,1960-05-09,1998-12-14,9999-01-01,Development
277277,Khatoun,Sessa,1956-03-22,1999-08-23,9999-01-01,Sales
277324,Shridhar,Halloran,1964-04-02,1999-06-19,9999-01-01,Marketing
277452,Maia,Wiegley,1952-03-12,1999-09-28,9999-01-01,Development
277477,Kenroku,Hettesheimer,1958-05-13,2000-01-31,9999-01-01,Marketing
277528,Zorica,Eugenio,1952-05-16,1999-08-23,9999-01-01,Sales
277551,Shugo,Kossowski,1964-09-22,1999-04-02,9999-01-01,Finance
277700,Joydip,Yurek,1955-03-26,1998-04-02,9999-01-01,Finance
277721,Leif,Senzako,1961-02-23,1998-10-21,9999-01-01,Production
277786,Beshir,Kakkar,1960-09-15,1999-12-06,9999-01-01,Development
277807,Babette,Potthoff,1957-03-25,1998-11-06,9999-01-01,Development
277904,Val,Azuma,1963-08-10,1999-02-07,9999-01-01,Sales
278125,Genevieve,Quadeer,1963-01-17,2001-04-14,9999-01-01,Customer Service
278340,Alassane,Tischendorf,1958-06-07,1998-07-22,9999-01-01,Development
278374,Dinkar,Ullian,1952-08-11,1998-04-14,9999-01-01,Marketing
278436,Mingdong,Maquelin,1961-07-11,1998-12-03,9999-01-01,Human Resources
278449,Erzsebet,Kuhnemann,1955-12-03,1998-08-17,9999-01-01,Development
278475,Jixiang,Masand,1953-04-03,1998-04-16,9999-01-01,Sales
278511,Evgueni,Trumbly,1963-08-20,1999-09-29,9999-01-01,Marketing
278794,Alejandro,Harbusch,1959-03-04,1998-10-20,9999-01-01,Quality Management
278864,Patricio,Junot,1962-06-24,1998-09-15,9999-01-01,Human Resources
278994,Zine,Simmel,1962-02-01,2001-07-29,9999-01-01,Development
279015,Mamdouh,Feldmann,1963-11-01,1999-12-17,9999-01-01,Quality Management
279040,Ugo,Ramsak,1964-12-02,1998-04-05,9999-01-01,Human Resources
279123,Kwee,Negoita,1952-02-06,1998-06-23,9999-01-01,Human Resources
279146,Howell,Bashian,1961-08-08,1999-08-09,9999-01-01,Quality Management
279337,Nitsan,Kruskal,1953-11-10,1999-04-03,9999-01-01,Customer Service
279391,Yahiko,Poulakidas,1956-11-25,1998-04-21,9999-01-01,Customer Service
279492,Navin,Harllee,1955-08-26,1998-01-27,9999-01-01,Sales
279602,Patricio,Heuter,1957-07-22,1999-06-01,9999-01-01,Production
279627,Alassane,Gilg,1955-08-30,1999-01-20,9999-01-01,Development
279641,Bingning,Aseltine,1957-05-02,1998-07-29,9999-01-01,Quality Management
279653,Kensei,Berztiss,1953-08-29,1999-04-08,9999-01-01,Sales
279692,Tsuneo,Mahnke,1953-07-12,1998-10-01,9999-01-01,Finance
279752,Karsten,Rodite,1958-11-03,1999-12-14,9999-01-01,Production
279925,Kazuhira,Matheson,1956-03-25,1999-10-12,9999-01-01,Development
280149,Sushant,Demeyer,1953-12-09,1998-12-19,9999-01-01,Marketing
280176,Kien,Covnot,1952-02-04,1998-06-24,9999-01-01,Production
280184,Kotesh,Gimarc,1962-04-07,1999-04-21,9999-01-01,Sales
280230,Fox,Ouhyoung,1954-11-08,1998-04-10,9999-01-01,Research
280268,Nahum,Werthner,1959-12-04,1998-07-02,9999-01-01,Production
280314,Tooru,Marrevee,1959-07-08,1999-05-11,9999-01-01,Development
280337,Wayne,Decaestecker,1956-08-27,1998-09-20,9999-01-01,Quality Management
280392,Mrinalini,Lukaszewicz,1954-01-24,1998-04-28,9999-01-01,Research
280633,Lena,Marrakchi,1959-01-23,1998-04-22,9999-01-01,Production
280680,Yuichiro,Peris,1961-06-21,1999-04-08,9999-01-01,Research
280802,Jingling,Keohane,1963-03-22,2000-01-09,9999-01-01,Customer Service
280859,Hilari,Schauser,1958-05-21,1999-11-22,9999-01-01,Production
281087,Tze,Plessier,1956-01-24,1999-05-01,9999-01-01,Marketing
281111,Gian,Sanella,1953-06-09,1999-06-04,9999-01-01,Development
281343,Jiann,Randt,1954-03-09,1998-03-13,9999-01-01,Human Resources
281356,Huai,Litzler,1956-07-05,1998-02-17,9999-01-01,Sales
281399,Shigeaki,Heemskerk,1953-07-28,1998-02-18,9999-01-01,Development
281450,Sham,Flowers,1963-12-17,1999-02-28,9999-01-01,Human Resources
281607,Abdelghani,Pelz,1964-07-05,1998-10-28,9999-01-01,Development
281640,Piyush,Bamford,1958-05-02,1998-04-09,9999-01-01,Human Resources
281659,Abdelwaheb,Smeets,1962-02-10,2000-11-03,9999-01-01,Production
281676,Gianluca,Spieker,1954-01-02,1998-12-06,9999-01-01,Production
281766,Mohammad,Koblick,1956-10-31,1999-07-09,9999-01-01,Development
281777,Petter,Furedi,1955-03-14,1998-06-02,9999-01-01,Production
281959,Caolyn,Quittner,1954-12-18,1999-07-10,9999-01-01,Research
282011,Patricia,Gerteisen,1956-10-29,1999-08-27,9999-01-01,Production
282038,Karlis,Srimani,1953-04-10,1999-11-10,9999-01-01,Marketing
282101,Oksana,Kleiser,1960-05-14,1998-07-23,9999-01-01,Sales
282117,Munenori,Chorvat,1955-06-07,2000-04-23,9999-01-01,Customer Service
282146,JiYoung,Mapelli,1962-09-07,2001-10-28,9999-01-01,Sales
282279,Hirochika,Cooley,1961-02-13,1999-04-22,9999-01-01,Development
282369,Armond,Coullard,1963-07-05,2001-08-20,9999-01-01,Development
282383,Dietrich,Penn,1959-10-13,1998-01-01,9999-01-01,Quality Management
282503,Morrie,Schnabel,1953-03-19,1998-11-02,9999-01-01,Development
282579,Leszek,Ruther,1963-05-26,2002-02-09,9999-01-01,Human Resources
282652,Shaibal,Brattka,1959-01-23,1998-11-25,9999-01-01,Sales
282818,Sahrah,Jiang,1958-05-05,1999-12-14,9999-01-01,Sales
282827,Giri,Melton,1959-07-03,1998-08-31,9999-01-01,Development
282978,Elvia,Schnabel,1959-03-13,1998-01-19,9999-01-01,Development
283067,Bluma,Shihab,1963-11-30,1998-06-11,9999-01-01,Sales
283104,Serap,Lundstrom,1958-01-01,1998-08-14,9999-01-01,Development
283206,Giap,Mapelli,1954-11-04,1998-05-18,9999-01-01,Finance
283272,Ung,Maksimenko,1958-05-04,1998-01-12,9999-01-01,Production
283275,Marit,Karlin,1961-05-11,1999-11-03,9999-01-01,Production
283278,Arco,Manderick,1953-05-16,1998-01-02,9999-01-01,Development
283572,Raimond,Nourani,1960-10-19,1999-02-25,9999-01-01,Development
283608,Mingdong,Deville,1961-01-07,1998-03-04,9999-01-01,Development
283609,Guadalupe,Szilard,1954-05-25,2000-01-19,9999-01-01,Human Resources
283613,Kshitij,Matzat,1959-08-24,1999-01-19,9999-01-01,Sales
283812,Barna,Stranks,1957-08-17,1999-02-04,9999-01-01,Sales
283860,Mohamadou,Muntz,1960-05-08,1998-02-05,9999-01-01,Development
283955,Krister,Hiltgen,1953-04-13,1998-11-06,9999-01-01,Production
283983,Mingdong,Giveon,1960-09-24,1999-01-12,9999-01-01,Human Resources
284016,Oscal,Karcich,1953-05-18,1999-05-18,9999-01-01,Development
284036,Gaetan,Rajcani,1962-01-25,2000-01-05,9999-01-01,Sales
284137,Remmert,Landherr,1962-11-05,1999-10-15,9999-01-01,Research
284171,Pohua,Sudkamp,1952-12-25,1998-10-10,9999-01-01,Finance
284193,Geoffrey,Luit,1962-02-22,1998-03-09,9999-01-01,Production
284213,Hein,Delgrange,1959-11-26,2000-01-10,9999-01-01,Production
284344,Randi,Matheson,1964-11-23,1998-08-03,9999-01-01,Research
284416,Uinam,Clouatre,1952-10-09,1998-05-18,9999-01-01,Production
284489,Doohun,Haddadi,1956-09-29,1999-05-04,9999-01-01,Sales
284518,Susumu,Alencar,1961-04-05,1998-07-20,9999-01-01,Sales
284645,Wuxu,Stellhorn,1957-05-08,1999-01-14,9999-01-01,Sales
284733,Kirk,Whitcomb,1952-11-28,1999-01-06,9999-01-01,Production
284760,Felicidad,Lamba,1962-03-26,1999-07-20,9999-01-01,Sales
284820,Prasadram,Strandh,1964-05-21,1998-11-21,9999-01-01,Sales
284892,Bedrich,Kleiser,1962-07-06,1998-10-29,9999-01-01,Development
284949,Chaitali,Munos,1962-10-12,1998-12-14,9999-01-01,Research
285012,Subhash,Hoppenstand,1953-05-06,1998-12-03,9999-01-01,Production
285022,Somnath,Speer,1954-03-13,1998-12-02,9999-01-01,Finance
285047,Sashi,Bail,1952-03-12,1999-01-01,9999-01-01,Research
285114,Phillip,Hiraishi,1963-06-09,1998-01-22,9999-01-01,Production
285190,Adhemar,Limongiello,1957-07-23,2000-01-22,9999-01-01,Finance
285208,Indrajit,Hambrick,1963-12-27,1999-08-24,9999-01-01,Quality Management
285275,Yechiam,Wilfing,1956-09-06,1999-09-22,9999-01-01,Research
285333,Manibrata,Dichev,1952-08-19,1999-10-09,9999-01-01,Development
285440,Jeane,Lakshmanan,1953-10-13,1998-03-26,9999-01-01,Sales
285495,Shahaf,Fontan,1953-12-26,1998-04-28,9999-01-01,Research
285556,Theirry,Guerreiro,1962-11-20,1999-04-23,9999-01-01,Sales
285587,Ugo,Simmen,1964-07-06,1998-12-16,9999-01-01,Sales
285658,Garnik,Merkl,1953-10-08,2001-06-14,9999-01-01,Research
285695,Doohun,Brickell,1959-12-06,1999-01-11,9999-01-01,Finance
285795,Apostol,Benantar,1958-12-12,1998-01-20,9999-01-01,Sales
285826,Shaz,Mandell,1960-03-24,1999-06-19,9999-01-01,Human Resources
285883,Snehasis,Pelz,1962-06-20,1998-01-24,9999-01-01,Sales
285898,Mihalis,Schade,1962-11-23,2002-06-03,9999-01-01,Customer Service
285908,Marlo,McClure,1959-03-29,2000-01-04,9999-01-01,Development
285974,Taiji,Rikino,1963-02-23,1999-10-30,9999-01-01,Development
286115,Tremaine,Limongiello,1960-01-21,1998-11-29,9999-01-01,Production
286139,IEEE,Luef,1955-08-29,1998-11-26,9999-01-01,Finance
286213,Zhanqiu,Crooks,1962-08-16,1998-07-22,9999-01-01,Production
286263,Lakshmi,Herath,1955-03-26,1999-09-27,9999-01-01,Quality Management
286397,Mana,Christianini,1956-02-29,1998-10-20,9999-01-01,Development
286408,Vatsa,Baalen,1955-04-26,1999-09-21,9999-01-01,Quality Management
286443,Mario,Schauser,1960-04-17,1999-05-04,9999-01-01,Marketing
286501,Falguni,Haraldson,1957-12-17,1999-09-20,9999-01-01,Research
286655,Dulce,Oxman,1962-07-30,1999-05-31,9999-01-01,Development
286738,Licheng,Conti,1955-09-15,1998-11-24,9999-01-01,Development
286779,Sigeru,Versino,1965-01-24,1998-08-31,9999-01-01,Production
286837,Bangqing,Velardi,1959-05-31,1998-02-12,9999-01-01,Customer Service
286869,Abdelghani,Baik,1952-09-16,1998-07-12,9999-01-01,Sales
286879,Bluma,Sidje,1958-01-21,1999-07-15,9999-01-01,Development
287060,Zhenbing,Mandell,1960-05-25,1999-09-17,9999-01-01,Development
287188,Shan,Fasbender,1958-10-01,1999-01-28,9999-01-01,Production
287263,Georgy,Fiebach,1961-05-21,1998-05-25,9999-01-01,Sales
287376,Valeska,Strooper,1958-12-01,1999-10-29,9999-01-01,Development
287407,Martins,Chorvat,1959-11-21,1999-03-13,9999-01-01,Production
287408,Gladys,Chaudhuri,1952-03-07,1999-12-07,9999-01-01,Sales
287580,Francesca,Walstra,1954-01-31,1998-11-24,9999-01-01,Development
287597,Shigeaki,Pellegrinelli,1953-03-31,2002-07-19,9999-01-01,Production
287655,Emdad,Anido,1955-02-20,2001-05-14,9999-01-01,Customer Service
287707,Padma,Karlin,1962-08-24,1999-05-28,9999-01-01,Development
287719,Sanjit,Begiun,1964-07-19,1998-10-29,9999-01-01,Sales
287729,Giri,McClure,1959-05-01,2000-01-15,9999-01-01,Production
287755,Jeanna,Pauthner,1959-05-04,1998-07-14,9999-01-01,Development
287902,Rafail,Karner,1958-02-20,2001-01-23,9999-01-01,Customer Service
287924,Aron,Rosen,1955-01-27,1998-07-23,9999-01-01,Marketing
287927,Atreyi,Slaats,1957-08-23,1999-09-27,9999-01-01,Production
288108,Kwok,Demian,1955-03-12,1999-04-08,9999-01-01,Sales
288152,Mohua,Karcich,1962-11-19,1998-01-03,9999-01-01,Development
288236,Sanjit,Sommer,1964-08-18,1998-06-10,9999-01-01,Production
288264,Shigehiro,Bakhtari,1958-06-07,1998-06-25,9999-01-01,Development
288269,Utz,Cullers,1963-12-05,1999-06-06,9999-01-01,Development
288275,Arvind,Piancastelli,1960-11-23,1999-10-10,9999-01-01,Development
288409,Jaana,Spell,1957-12-18,1998-12-01,9999-01-01,Sales
288465,Shaibal,Portugali,1952-02-21,1999-01-21,9999-01-01,Human Resources
288471,Giordano,Angiulli,1963-12-28,1999-03-08,9999-01-01,Production
288494,Vojin,Krybus,1958-03-20,1998-05-16,9999-01-01,Production
288535,Vishwani,Ruemmler,1955-06-11,1998-01-11,9999-01-01,Production
288633,Karsten,Baumann,1963-07-26,1999-08-26,9999-01-01,Development
288692,Rutger,Pouyioutas,1955-04-23,1998-12-22,9999-01-01,Production
288759,Ishfaq,Detkin,1963-07-26,1998-11-10,9999-01-01,Marketing
288852,Hongzhu,Monarch,1960-05-21,1999-11-01,9999-01-01,Sales
288921,Irene,Riefers,1954-07-09,2000-01-28,9999-01-01,Sales
288970,Chirstian,Mellouli,1954-07-19,1999-10-05,9999-01-01,Finance
289106,Kiam,Schreiter,1962-06-13,1999-09-23,9999-01-01,Customer Service
289129,Halsur,Gonthier,1959-12-12,1999-02-02,9999-01-01,Development
289206,Fayez,Unno,1952-05-24,1999-08-07,9999-01-01,Human Resources
289272,Cullen,Langford,1959-02-27,1998-03-26,9999-01-01,Development
289331,Kasidit,Taneja,1953-03-23,1998-11-02,9999-01-01,Development
289420,Szabolcs,Doering,1954-06-18,1998-11-19,9999-01-01,Production
289539,Maren,Jervis,1955-09-06,1999-04-22,9999-01-01,Marketing
289559,Billur,Monkewich,1964-06-18,1999-01-16,9999-01-01,Development
289658,Remco,Danner,1959-07-10,1999-08-08,9999-01-01,Development
289681,Takanari,Hutter,1962-01-09,1999-04-16,9999-01-01,Research
289766,Maja,Jarecki,1957-09-21,1999-12-24,9999-01-01,Sales
289803,Bartek,Bhattacharjee,1961-06-29,2000-01-04,9999-01-01,Development
289827,Hailing,Thisen,1952-09-04,1999-07-06,9999-01-01,Finance
289893,Angus,Luft,1954-05-25,1998-08-27,9999-01-01,Research
290003,Sergi,Genin,1952-10-18,1998-06-10,9999-01-01,Quality Management
290032,Xiadong,Harbusch,1952-09-29,1998-03-21,9999-01-01,Development
290073,Valeska,Schiper,1957-03-15,1998-11-12,9999-01-01,Development
290115,Maik,Ducloy,1961-03-24,1999-07-03,9999-01-01,Marketing
290116,Sukumar,Servi,1964-11-28,1998-11-13,9999-01-01,Sales
290143,Deniz,Kamber,1961-12-21,1999-04-18,9999-01-01,Sales
290204,Chenyi,Taneja,1957-11-01,1998-04-28,9999-01-01,Development
290235,Teiji,Pulkowski,1963-01-05,1998-01-04,9999-01-01,Production
290303,Manu,Christianini,1960-06-30,1999-08-25,9999-01-01,Production
290305,Mohammed,Capobianchi,1962-05-19,1999-04-21,9999-01-01,Marketing
290389,Martins,Vendrig,1962-04-23,1999-08-20,9999-01-01,Marketing
290473,Guther,Erie,1954-07-29,1999-07-04,9999-01-01,Production
290506,Arve,Stifter,1957-08-01,1999-03-01,9999-01-01,Production
290531,Barun,Rajala,1964-05-02,1999-11-20,9999-01-01,Production
290559,Wilmer,Pepe,1952-05-23,1999-08-28,9999-01-01,Development
290604,Sanjiv,Ventosa,1957-02-26,1998-08-02,9999-01-01,Production
290624,Sreekrishna,Miyakawa,1962-01-07,1998-11-08,9999-01-01,Customer Service
290719,Huican,Radivojevic,1960-05-09,1998-04-07,9999-01-01,Research
290756,Munehiro,Ressouche,1954-11-08,1999-03-08,9999-01-01,Development
290769,Lalit,Blokdijk,1965-01-26,1999-02-01,9999-01-01,Development
290781,Gio,Kawashima,1956-12-20,1998-09-17,9999-01-01,Research
290863,Ravishankar,Soicher,1952-05-11,1998-03-10,9999-01-01,Marketing
290970,Akeno,Genther,1955-03-30,1999-09-19,9999-01-01,Sales
291257,Kayoko,Masand,1959-02-20,1998-09-12,9999-01-01,Development
291263,Kerhong,Munke,1953-07-13,1999-04-27,9999-01-01,Research
291296,Lorien,Ruemmler,1952-09-30,1999-09-08,9999-01-01,Quality Management
291441,Koldo,Murtafg,1954-04-26,1998-08-05,9999-01-01,Development
291515,Arne,Clouatre,1962-03-10,1998-07-23,9999-01-01,Sales
291615,Ramya,Lundstrom,1964-12-23,1998-02-03,9999-01-01,Production
291821,Shay,Benzaken,1961-06-16,1999-11-24,9999-01-01,Production
292052,Reuven,Zongker,1963-01-11,1998-05-05,9999-01-01,Production
292069,Sarita,Ghemri,1964-01-14,2000-06-16,9999-01-01,Production
292158,Oldrich,Hooghiemstra,1955-08-18,1998-03-14,9999-01-01,Development
292191,Radhia,Furedi,1956-04-25,1998-01-08,9999-01-01,Finance
292220,Danny,Ouhyoung,1956-11-03,2002-06-29,9999-01-01,Customer Service
292231,Makato,Harnett,1955-02-26,1998-08-06,9999-01-01,Development
292297,Rosli,Orlowski,1955-04-22,1999-04-30,9999-01-01,Sales
292639,Youjian,Schicker,1953-11-22,1999-12-07,9999-01-01,Sales
292690,Hilary,Lalonde,1955-11-10,1998-04-07,9999-01-01,Production
292805,Jacqueline,Hoogerwoord,1963-08-13,1999-12-16,9999-01-01,Sales
292808,Ziyad,Lorin,1955-12-14,1998-09-16,9999-01-01,Marketing
292827,Unal,Socorro,1956-03-26,2000-01-04,9999-01-01,Sales
292830,Basant,Birjandi,1959-11-08,1998-09-13,9999-01-01,Human Resources
292836,Odinaldo,Norsworthy,1956-04-20,1998-12-28,9999-01-01,Production
292853,Gro,Stemann,1958-04-10,1998-01-18,9999-01-01,Sales
292913,Moty,Dichev,1958-11-11,1999-09-25,9999-01-01,Development
293005,Georgy,Pero,1963-06-01,1999-12-04,9999-01-01,Development
293069,Jiafu,Fontan,1961-05-10,1999-07-16,9999-01-01,Research
293254,Babette,Horswill,1957-01-05,1998-03-27,9999-01-01,Customer Service
293260,Haldun,Mamelak,1963-03-15,2001-02-01,9999-01-01,Customer Service
293406,Bader,Ghalwash,1960-04-23,1998-03-15,9999-01-01,Finance
293408,Mariangiola,Krohm,1952-05-01,1998-02-01,9999-01-01,Production
293610,Fuqing,Vidal,1959-12-01,1998-03-24,9999-01-01,Production
293780,Selwyn,Kamber,1963-02-20,1999-08-26,9999-01-01,Human Resources
293782,Shigehito,Hasenauer,1953-04-15,1998-08-18,9999-01-01,Production
293799,Yoshinari,Velasco,1955-07-22,1998-12-11,9999-01-01,Production
293872,Boriana,Basart,1962-08-24,1999-11-02,9999-01-01,Quality Management
293887,Chirstian,Gubsky,1954-07-27,1998-08-01,9999-01-01,Marketing
293960,Fay,Besselaar,1952-03-15,1998-04-26,9999-01-01,Sales
294003,Chikara,Perri,1959-06-28,1998-08-07,9999-01-01,Sales
294246,Jiann,Kaiser,1959-05-18,1999-12-28,9999-01-01,Production
294293,Zsolt,Badr,1952-06-08,1998-10-23,9999-01-01,Human Resources
294298,Vesna,Coney,1952-02-03,1999-08-01,9999-01-01,Production
294320,Jinpo,Flowers,1958-09-30,1999-12-06,9999-01-01,Production
294328,Thanasis,Oaver,1962-02-06,1999-02-22,9999-01-01,Sales
294331,Avishai,Kambil,1963-03-21,1999-08-20,9999-01-01,Sales
294359,Gianluca,Eastman,1957-12-01,1999-09-03,9999-01-01,Production
294365,Lillian,Lindenbaum,1960-04-23,1999-04-16,9999-01-01,Sales
294391,Xiping,Chelton,1955-12-30,1998-05-07,9999-01-01,Sales
294415,Douadi,Mamelak,1958-11-20,2000-11-05,9999-01-01,Quality Management
294513,Pranav,DasSarma,1961-06-30,1999-06-04,9999-01-01,Research
294713,Mong,Luca,1957-05-16,1999-01-14,9999-01-01,Marketing
294827,Reuven,Marquardt,1959-12-21,1999-08-18,9999-01-01,Marketing
294831,Kokou,Stanger,1957-07-29,1999-05-04,9999-01-01,Sales
295207,Xianlong,Gide,1961-02-18,1998-06-19,9999-01-01,Marketing
295595,Itzchak,Verhoeff,1962-09-24,2001-07-28,9999-01-01,Production
295614,Susanne,Dayana,1959-06-04,1998-07-19,9999-01-01,Development
295641,Perry,Doering,1963-09-20,1998-08-25,9999-01-01,Development
295649,Kyoichi,Hiroyama,1954-02-10,1999-03-02,9999-01-01,Sales
295674,Srinidhi,Radwan,1961-03-21,1998-04-12,9999-01-01,Production
295702,Huei,Kambil,1953-11-10,1998-01-25,9999-01-01,Sales
295878,Masato,Randt,1954-04-23,1999-09-12,9999-01-01,Sales
295889,Kousuke,Riefers,1957-07-27,2001-08-02,9999-01-01,Marketing
295890,Yefim,Vigier,1957-09-24,1998-09-01,9999-01-01,Sales
295891,Etsuo,Khamsi,1954-05-19,1999-03-10,9999-01-01,Marketing
295965,Cathie,Veeraraghavan,1956-03-23,1998-03-09,9999-01-01,Development
296057,Eishiro,Rabejac,1960-08-16,1998-01-25,9999-01-01,Sales
296179,Gila,Cairo,1963-01-20,2000-01-09,9999-01-01,Customer Service
296263,Theirry,Angot,1956-01-21,2000-01-15,9999-01-01,Development
296287,Jovan,Joslin,1959-08-30,1999-05-23,9999-01-01,Production
296350,Mingzeng,Krzyzanowski,1952-09-27,1998-11-30,9999-01-01,Production
296507,Emran,Ghazalie,1960-01-25,1998-09-17,9999-01-01,Quality Management
296584,Margareta,Vecchi,1955-03-06,1999-01-13,9999-01-01,Research
296612,Christ,Gomatam,1960-06-24,1998-10-23,9999-01-01,Customer Service
296665,Zeydy,Shobatake,1962-06-18,1999-05-31,9999-01-01,Production
296771,Younwoo,Pargaonkar,1961-09-08,1999-07-20,9999-01-01,Development
296778,Shigenori,Hammerschmidt,1956-06-14,1999-12-22,9999-01-01,Development
296861,Alenka,Simmel,1955-02-17,1999-06-05,9999-01-01,Quality Management
296899,Jiakeng,Krone,1952-06-01,1998-02-07,9999-01-01,Development
296922,Alair,Flasterstein,1961-07-19,1998-07-10,9999-01-01,Development
296974,Pintsang,Hardjono,1961-05-07,1999-03-29,9999-01-01,Marketing
297012,Krisda,Perin,1953-12-25,1998-04-15,9999-01-01,Sales
297087,Xiaocheng,Wuwongse,1963-06-19,1998-03-12,9999-01-01,Research
297139,Xinglin,Legleitner,1959-12-17,1999-04-06,9999-01-01,Production
297141,Yonghong,Ramsak,1953-09-27,1998-12-07,9999-01-01,Marketing
297225,Berna,Smailagic,1962-04-06,1998-10-01,9999-01-01,Sales
297226,Cristinel,Stanfel,1958-05-03,1999-03-20,9999-01-01,Production
297236,Bedir,Serra,1954-11-24,1999-11-13,9999-01-01,Sales
297299,Xiaobin,Brodie,1962-09-08,1999-12-05,9999-01-01,Sales
297396,Aimee,Seghrouchni,1954-05-16,1998-03-09,9999-01-01,Production
297581,Lobel,Osgood,1963-08-13,2001-01-18,9999-01-01,Sales
297688,Manu,Trumbly,1953-06-29,1998-08-30,9999-01-01,Finance
